,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Buyer,Cust_Age,TotalBought,TotalFamily,Class,TotPurch,DiscPer,DiscAcc
1847,9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,2,54,1574,2,Upper,13,7.6923076923076925,Low Acceptance
1848,10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,1,31,1323,1,Upper,19,5.263157894736842,Low Acceptance
1849,2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,1,44,1217,2,Upper,28,14.285714285714285,Low Acceptance
1850,6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,1,64,103,4,Middle,6,16.666666666666664,Low Acceptance
1851,5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,2,39,84,2,Lower,6,16.666666666666664,Low Acceptance
1852,9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,2,43,1536,2,Upper,22,4.545454545454546,Low Acceptance
1853,521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,2,30,581,3,Middle,16,12.5,Low Acceptance
1854,1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,2,49,928,3,Upper,13,7.6923076923076925,Low Acceptance
1855,10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,1,40,14,1,Lower,3,33.33333333333333,Middle Acceptance
1856,1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,36,424,2,Middle,14,7.142857142857142,Low Acceptance
1857,3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,2,44,960,3,Upper,13,7.6923076923076925,Low Acceptance
1858,9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,2,33,1555,2,Upper,19,5.263157894736842,Low Acceptance
1859,3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,1,42,656,3,Middle,18,61.111111111111114,Middle Acceptance
1860,4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,2,47,55,4,Lower,6,50.0,Middle Acceptance
1861,9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,1,31,20,2,Lower,4,25.0,Low Acceptance
1862,8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,2,44,367,3,Lower,13,30.76923076923077,Low Acceptance
1863,2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,2,38,2257,2,Upper,21,4.761904761904762,Low Acceptance
1864,3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,1,48,42,2,Lower,5,40.0,Middle Acceptance
1865,8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,1,51,1049,2,Upper,24,8.333333333333332,Low Acceptance
1866,3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,1,43,48,3,Middle,5,40.0,Middle Acceptance
1867,6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,1,67,685,2,Middle,19,31.57894736842105,Low Acceptance
1868,4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,1,63,39,2,Middle,4,25.0,Low Acceptance
1869,9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,1,28,43,1,Lower,4,25.0,Low Acceptance
1870,3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,1,56,835,1,Lower,18,16.666666666666664,Low Acceptance
1871,1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,2,57,1515,2,Upper,19,5.263157894736842,Low Acceptance
1872,1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,2,64,1039,3,Upper,24,8.333333333333332,Low Acceptance
1873,3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,1,40,1596,2,Upper,23,13.043478260869565,Low Acceptance
1874,3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,2,31,1828,2,Upper,17,5.88235294117647,Low Acceptance
1875,8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,2,46,34,3,Lower,4,50.0,Middle Acceptance
1876,5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,1,47,149,2,Middle,8,25.0,Low Acceptance
1877,6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,1,46,946,2,Middle,22,4.545454545454546,Low Acceptance
1878,7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,1,30,28,1,Lower,5,20.0,Low Acceptance
1879,10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,1,31,450,2,Middle,15,13.333333333333334,Low Acceptance
1880,7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,2,58,46,4,Middle,4,25.0,Low Acceptance
1881,5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,1,44,1702,1,Upper,15,6.666666666666667,Low Acceptance
1882,10858,1975,Graduation,Together,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,2,40,820,4,Upper,21,19.047619047619047,Low Acceptance
1883,2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,2,33,382,3,Middle,13,15.384615384615385,Low Acceptance
1884,2747,1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2,27,2126,2,Upper,19,5.263157894736842,Low Acceptance
1885,3010,1989,Master,Together,88420.0,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2,26,2069,2,Upper,19,5.263157894736842,Low Acceptance
1886,5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,2,30,72,3,Lower,5,40.0,Middle Acceptance
1887,6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,1,47,732,2,Middle,20,40.0,Middle Acceptance
1888,1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,1,41,801,1,Upper,10,10.0,Low Acceptance
1889,3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,1,66,236,2,Middle,10,20.0,Low Acceptance
1890,8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,2,37,80,3,Lower,4,25.0,Low Acceptance
1891,5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1,61,1685,1,Upper,14,7.142857142857142,Low Acceptance
1892,4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,1,70,277,1,Upper,27,0.0,Low Acceptance
1893,8780,1950,PhD,Together,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,2,65,507,3,Middle,16,12.5,Low Acceptance
1894,10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,51,68,4,Middle,5,40.0,Middle Acceptance
1895,10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,1,32,49,1,Lower,4,25.0,Low Acceptance
1896,5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,2,28,397,2,Upper,14,7.142857142857142,Low Acceptance
1897,2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,1,44,39,2,Lower,6,50.0,Middle Acceptance
1898,10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,2,47,306,3,Middle,12,16.666666666666664,Low Acceptance
1899,544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,2,61,976,2,Middle,13,7.6923076923076925,Low Acceptance
1900,17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,2,44,1028,3,Middle,24,16.666666666666664,Low Acceptance
1901,10680,1986,Graduation,Together,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,2,29,70,3,Lower,6,16.666666666666664,Low Acceptance
1902,3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,2,56,46,2,Lower,4,25.0,Low Acceptance
1903,5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,2,35,51,3,Lower,4,25.0,Low Acceptance
1904,5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,2,55,1263,2,Upper,21,0.0,Low Acceptance
1905,5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1,45,1490,2,Upper,20,10.0,Low Acceptance
1906,6417,1971,Master,Together,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,2,44,1564,2,Upper,23,4.3478260869565215,Low Acceptance
1907,5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,2,48,1815,3,Upper,15,20.0,Low Acceptance
1908,7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1,52,1198,2,Middle,25,24.0,Low Acceptance
1909,10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,1,47,416,2,Middle,16,43.75,Middle Acceptance
1910,2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,2,25,85,2,Lower,5,20.0,Low Acceptance
1911,4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,1,34,47,2,Lower,6,33.33333333333333,Middle Acceptance
1912,2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,1,39,137,1,Lower,7,14.285714285714285,Low Acceptance
1913,10686,1965,PhD,Together,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,2,50,21,4,Lower,3,33.33333333333333,Middle Acceptance
1914,2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,1,38,70,2,Lower,5,20.0,Low Acceptance
1915,3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,2,43,909,3,Upper,20,10.0,Low Acceptance
1916,3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1,59,1676,1,Upper,22,0.0,Low Acceptance
1917,4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1,72,1735,1,Upper,25,4.0,Low Acceptance
1918,7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1,56,1191,3,Upper,27,11.11111111111111,Low Acceptance
1919,3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,2,38,24,3,Lower,4,25.0,Low Acceptance
1920,10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,2,46,1182,3,Middle,17,17.647058823529413,Low Acceptance
1921,2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,2,45,1280,2,Upper,13,7.6923076923076925,Low Acceptance
1922,1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1,58,1336,1,Upper,18,5.555555555555555,Low Acceptance
1923,1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,2,50,749,4,Middle,19,26.31578947368421,Low Acceptance
1924,5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,2,41,91,4,Middle,6,16.666666666666664,Low Acceptance
1925,2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,2,68,414,3,Upper,13,15.384615384615385,Low Acceptance
1926,1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,2,33,44,3,Lower,6,50.0,Middle Acceptance
1927,7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,2,47,63,4,Lower,6,33.33333333333333,Middle Acceptance
1928,6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,2,64,901,3,Upper,21,9.523809523809524,Low Acceptance
1929,1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,2,40,38,4,Lower,4,50.0,Middle Acceptance
1930,4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,1,59,455,2,Middle,15,33.33333333333333,Middle Acceptance
1931,6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,1,66,775,2,Middle,21,14.285714285714285,Low Acceptance
1932,9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2,56,15,3,Lower,3,33.33333333333333,Middle Acceptance
1933,2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,2,42,38,3,Lower,5,20.0,Low Acceptance
1934,1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,2,31,1512,2,Upper,21,4.761904761904762,Low Acceptance
1935,5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,2,65,43,3,Lower,4,25.0,Low Acceptance
1936,5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,1,38,42,2,Lower,4,25.0,Low Acceptance
1937,10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,2,31,1089,2,Upper,22,4.545454545454546,Low Acceptance
1938,5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,2,39,162,3,Lower,7,28.57142857142857,Low Acceptance
1939,10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1,64,1272,1,Upper,17,11.76470588235294,Low Acceptance
1940,10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,2,33,1173,2,Upper,18,11.11111111111111,Low Acceptance
1941,2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,2,41,816,3,Upper,21,4.761904761904762,Low Acceptance
1942,7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,1,47,74,3,Lower,6,50.0,Middle Acceptance
1943,9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,2,61,134,3,Lower,7,28.57142857142857,Low Acceptance
1944,6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,1,75,157,1,Middle,8,12.5,Low Acceptance
1945,2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,2,39,561,3,Middle,16,12.5,Low Acceptance
1946,3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1,64,1336,1,Upper,18,5.555555555555555,Low Acceptance
1947,7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2,39,2092,2,Upper,22,4.545454545454546,Low Acceptance
1948,5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,1,51,463,1,Middle,15,6.666666666666667,Low Acceptance
1949,6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1,65,1130,1,Upper,16,6.25,Low Acceptance
1950,8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,39,20,3,Lower,4,25.0,Low Acceptance
1951,10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,1,59,377,2,Middle,13,38.46153846153847,Middle Acceptance
1952,2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1,25,1544,1,Upper,27,3.7037037037037033,Low Acceptance
1953,7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,1,65,138,3,Middle,7,42.857142857142854,Middle Acceptance
1954,8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,2,50,1012,3,Upper,23,13.043478260869565,Low Acceptance
1955,3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1,53,1766,1,Upper,14,7.142857142857142,Low Acceptance
1956,6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,2,37,45,4,Middle,6,50.0,Middle Acceptance
1957,3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,1,63,161,3,Middle,7,42.857142857142854,Middle Acceptance
1958,1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,1,49,144,2,Middle,7,14.285714285714285,Low Acceptance
1959,6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,2,68,1734,2,Upper,25,4.0,Low Acceptance
1960,7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,2,43,823,3,Upper,20,10.0,Low Acceptance
1961,3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,2,52,1138,3,Upper,26,7.6923076923076925,Low Acceptance
1962,8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1,66,1429,1,Upper,20,5.0,Low Acceptance
1963,4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,2,37,1371,2,Upper,20,5.0,Low Acceptance
1964,6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,1,49,982,2,Middle,14,14.285714285714285,Low Acceptance
1965,4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,1,32,44,2,Lower,4,25.0,Low Acceptance
1966,2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,44,318,4,Lower,12,41.66666666666667,Middle Acceptance
1967,9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,2,40,434,3,Middle,14,14.285714285714285,Low Acceptance
1968,8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2,44,198,4,Middle,9,33.33333333333333,Middle Acceptance
1969,10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,2,46,359,3,Lower,25,0.0,Low Acceptance
1970,5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,2,52,576,2,Lower,16,12.5,Low Acceptance
1971,4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,1,47,88,3,Lower,7,57.14285714285714,Middle Acceptance
1972,9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,2,36,63,3,Lower,5,20.0,Low Acceptance
1973,10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,1,31,27,2,Lower,3,33.33333333333333,Middle Acceptance
1974,3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,2,31,193,3,Lower,8,37.5,Middle Acceptance
1975,8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,41,101,2,Lower,6,50.0,Middle Acceptance
1976,3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2,64,2211,2,Upper,21,0.0,Low Acceptance
1977,4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,2,53,140,3,Middle,7,14.285714285714285,Low Acceptance
1978,1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,1,40,415,3,Middle,14,57.14285714285714,Middle Acceptance
1979,8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,2,58,22,3,Lower,3,33.33333333333333,Middle Acceptance
1980,10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,2,37,263,4,Middle,10,60.0,Middle Acceptance
1981,4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,2,24,393,2,Middle,11,9.090909090909092,Low Acceptance
1982,898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,2,29,147,3,Lower,7,42.857142857142854,Middle Acceptance
1983,9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,2,59,443,3,Middle,14,14.285714285714285,Low Acceptance
